time,target_N,target_E,target_alt,target_vN,target_vE,x0_phi,x1_theta,x2_psi,x3_p,x4_q,x5_r,x6_pN,x7_pE,x8_pD,x9_vN,x10_vE,x11_vD,x12_M1,x13_M2,x14_M3,x15_M4,vN_cmd,vE_cmd,vH_cmd
29.45,41.575,27.7763,0,-0.555526,0.831499,-0.00116673,0.00173739,1.03659e-06,4.5192e-05,-8.78813e-05,1.54956e-06,41.5844,27.7773,-4.21614,-0.558661,0.830783,0.400281,0.472118,0.472118,0.472118,0.472118,-0.555526,0.831499,-0.4
29.46,41.5694,27.7846,0,-0.555692,0.831388,-0.00116628,0.00173652,1.05311e-06,4.46754e-05,-8.7484e-05,1.68963e-06,41.5788,27.7856,-4.21214,-0.558832,0.830669,0.400279,0.472118,0.472118,0.472118,0.472118,-0.555692,0.831388,-0.4
29.47,41.5638,27.7929,0,-0.555859,0.831277,-0.00116583,0.00173564,1.07103e-06,4.41588e-05,-8.70866e-05,1.8297e-06,41.5732,27.7939,-4.20814,-0.559002,0.830554,0.400276,0.472118,0.472118,0.472118,0.472118,-0.555859,0.831277,-0.4
29.48,41.5583,27.8012,0,-0.556025,0.831166,-0.00116539,0.00173477,1.09034e-06,4.3682e-05,-8.67687e-05,1.8297e-06,41.5676,27.8022,-4.20414,-0.559173,0.83044,0.400274,0.472118,0.472118,0.472118,0.472118,-0.556025,0.831166,-0.4
29.49,41.5527,27.8096,0,-0.556191,0.831055,-0.00116495,0.0017339,1.10965e-06,4.32051e-05,-8.64508e-05,1.8297e-06,41.562,27.8105,-4.20013,-0.559343,0.830326,0.400272,0.472118,0.472118,0.472118,0.472118,-0.556191,0.831055,-0.4
29.5,41.5472,27.8179,0,-0.556357,0.830943,-0.00116452,0.00173304,1.12895e-06,4.27283e-05,-8.61329e-05,1.8297e-06,41.5564,27.8188,-4.19613,-0.559513,0.830212,0.40027,0.472118,0.472118,0.472118,0.472118,-0.556357,0.830943,-0.4
29.51,41.5416,27.8262,0,-0.556523,0.830832,-0.00116409,0.00173218,1.14825e-06,4.22515e-05,-8.5815e-05,1.8297e-06,41.5508,27.8271,-4.19213,-0.559683,0.830097,0.400268,0.472118,0.472118,0.472117,0.472118,-0.556523,0.830832,-0.4
29.52,41.536,27.8345,0,-0.55669,0.830721,-0.00116367,0.00173132,1.16755e-06,4.17746e-05,-8.54971e-05,1.8297e-06,41.5452,27.8354,-4.18813,-0.559853,0.829983,0.400265,0.472118,0.472118,0.472117,0.472117,-0.55669,0.830721,-0.4
29.53,41.5305,27.8428,0,-0.556856,0.830609,-0.00116325,0.00173046,1.18684e-06,4.12978e-05,-8.51792e-05,1.8297e-06,41.5396,27.8437,-4.18412,-0.560023,0.829869,0.400263,0.472118,0.472117,0.472117,0.472117,-0.556856,0.830609,-0.4
29.54,41.5249,27.8511,0,-0.557022,0.830498,-0.00116284,0.00172961,1.20613e-06,4.0821e-05,-8.48613e-05,1.8297e-06,41.534,27.852,-4.18012,-0.560192,0.829755,0.400261,0.472117,0.472117,0.472117,0.472117,-0.557022,0.830498,-0.4
29.55,41.5193,27.8594,0,-0.557188,0.830387,-0.00116243,0.00172876,1.22541e-06,4.03441e-05,-8.45434e-05,1.8297e-06,41.5284,27.8603,-4.17612,-0.560362,0.829641,0.400259,0.472117,0.472117,0.472117,0.472117,-0.557188,0.830387,-0.4
29.56,41.5138,27.8677,0,-0.557354,0.830275,-0.00116203,0.00172792,1.24469e-06,3.98673e-05,-8.42255e-05,1.8297e-06,41.5228,27.8686,-4.17211,-0.560532,0.829527,0.400257,0.472117,0.472117,0.472117,0.472117,-0.557354,0.830275,-0.4
29.57,41.5082,27.876,0,-0.55752,0.830164,-0.00116163,0.00172707,1.26397e-06,3.93904e-05,-8.39077e-05,1.8297e-06,41.5172,27.8769,-4.16811,-0.560701,0.829413,0.400255,0.472117,0.472117,0.472117,0.472117,-0.55752,0.830164,-0.4
29.58,41.5026,27.8843,0,-0.557686,0.830052,-0.00116124,0.00172624,1.28324e-06,3.89136e-05,-8.35898e-05,1.8297e-06,41.5116,27.8852,-4.16411,-0.560871,0.829299,0.400253,0.472117,0.472117,0.472117,0.472117,-0.557686,0.830052,-0.4
29.59,41.497,27.8926,0,-0.557852,0.829941,-0.00116085,0.0017254,1.30251e-06,3.84368e-05,-8.32719e-05,1.8297e-06,41.506,27.8935,-4.16011,-0.56104,0.829185,0.400251,0.472117,0.472117,0.472117,0.472117,-0.557852,0.829941,-0.4
29.6,41.4915,27.9009,0,-0.558018,0.829829,-0.00116046,0.00172457,1.32177e-06,3.79599e-05,-8.2954e-05,1.8297e-06,41.5004,27.9018,-4.1561,-0.561209,0.829071,0.400249,0.472117,0.472117,0.472117,0.472117,-0.558018,0.829829,-0.4
29.61,41.4859,27.9092,0,-0.558184,0.829717,-0.00116008,0.00172374,1.34103e-06,3.74831e-05,-8.26361e-05,1.8297e-06,41.4948,27.9101,-4.1521,-0.561378,0.828957,0.400247,0.472117,0.472117,0.472117,0.472117,-0.558184,0.829717,-0.4
29.62,41.4803,27.9175,0,-0.55835,0.829606,-0.00115971,0.00172291,1.36028e-06,3.70063e-05,-8.23182e-05,1.8297e-06,41.4892,27.9183,-4.1481,-0.561547,0.828843,0.400245,0.472117,0.472117,0.472116,0.472117,-0.55835,0.829606,-0.4
29.63,41.4747,27.9258,0,-0.558515,0.829494,-0.00115934,0.00172209,1.37954e-06,3.65294e-05,-8.20003e-05,1.8297e-06,41.4835,27.9266,-4.1441,-0.561716,0.828729,0.400243,0.472117,0.472117,0.472116,0.472117,-0.558515,0.829494,-0.4
29.64,41.4691,27.9341,0,-0.558681,0.829382,-0.00115897,0.00172127,1.39878e-06,3.60526e-05,-8.16824e-05,1.8297e-06,41.4779,27.9349,-4.14009,-0.561885,0.828616,0.400241,0.472117,0.472117,0.472116,0.472116,-0.558681,0.829382,-0.4
29.65,41.4635,27.9424,0,-0.558847,0.829271,-0.00115861,0.00172045,1.41803e-06,3.55757e-05,-8.13645e-05,1.8297e-06,41.4723,27.9432,-4.13609,-0.562054,0.828502,0.400239,0.472117,0.472116,0.472116,0.472116,-0.558847,0.829271,-0.4
29.66,41.4579,27.9507,0,-0.559013,0.829159,-0.00115826,0.00171964,1.43727e-06,3.50989e-05,-8.10466e-05,1.8297e-06,41.4667,27.9515,-4.13209,-0.562223,0.828388,0.400237,0.472116,0.472116,0.472116,0.472116,-0.559013,0.829159,-0.4
29.67,41.4524,27.9589,0,-0.559179,0.829047,-0.0011579,0.00171883,1.4565e-06,3.46221e-05,-8.07287e-05,1.8297e-06,41.4611,27.9598,-4.12809,-0.562392,0.828275,0.400236,0.472116,0.472116,0.472116,0.472116,-0.559179,0.829047,-0.4
29.68,41.4468,27.9672,0,-0.559345,0.828935,-0.00115756,0.00171802,1.47574e-06,3.41452e-05,-8.04108e-05,1.8297e-06,41.4554,27.9681,-4.12408,-0.56256,0.828161,0.400234,0.472116,0.472116,0.472116,0.472116,-0.559345,0.828935,-0.4
29.69,41.4412,27.9755,0,-0.55951,0.828823,-0.00115722,0.00171722,1.49496e-06,3.36684e-05,-8.00929e-05,1.8297e-06,41.4498,27.9763,-4.12008,-0.562729,0.828048,0.400232,0.472116,0.472116,0.472116,0.472116,-0.55951,0.828823,-0.4
29.7,41.4356,27.9838,0,-0.559676,0.828711,-0.00115688,0.00171642,1.51419e-06,3.31916e-05,-7.9775e-05,1.8297e-06,41.4442,27.9846,-4.11608,-0.562897,0.827934,0.40023,0.472116,0.472116,0.472116,0.472116,-0.559676,0.828711,-0.4
29.71,41.43,27.9921,0,-0.559842,0.8286,-0.00115655,0.00171562,1.53341e-06,3.27147e-05,-7.94571e-05,1.8297e-06,41.4386,27.9929,-4.11208,-0.563066,0.827821,0.400228,0.472116,0.472116,0.472116,0.472116,-0.559842,0.8286,-0.4
29.72,41.4244,28.0004,0,-0.560007,0.828488,-0.00115622,0.00171482,1.55262e-06,3.22379e-05,-7.91392e-05,1.8297e-06,41.4329,28.0012,-4.10808,-0.563234,0.827707,0.400226,0.472116,0.472116,0.472116,0.472116,-0.560007,0.828488,-0.4
29.73,41.4188,28.0087,0,-0.560173,0.828376,-0.0011559,0.00171403,1.57184e-06,3.1761e-05,-7.88214e-05,1.8297e-06,41.4273,28.0095,-4.10407,-0.563402,0.827594,0.400225,0.472116,0.472116,0.472116,0.472116,-0.560173,0.828376,-0.4
29.74,41.4132,28.0169,0,-0.560339,0.828264,-0.00115558,0.00171324,1.59104e-06,3.12842e-05,-7.85035e-05,1.8297e-06,41.4217,28.0177,-4.10007,-0.56357,0.82748,0.400223,0.472116,0.472116,0.472116,0.472116,-0.560339,0.828264,-0.4
29.75,41.4076,28.0252,0,-0.560504,0.828151,-0.00115527,0.00171246,1.61025e-06,3.08074e-05,-7.81856e-05,1.8297e-06,41.416,28.026,-4.09607,-0.563739,0.827367,0.400221,0.472116,0.472116,0.472116,0.472116,-0.560504,0.828151,-0.4
29.76,41.402,28.0335,0,-0.56067,0.828039,-0.00115496,0.00171168,1.62945e-06,3.03305e-05,-7.78677e-05,1.8297e-06,41.4104,28.0343,-4.09207,-0.563906,0.827254,0.400219,0.472116,0.472116,0.472115,0.472116,-0.56067,0.828039,-0.4
29.77,41.3964,28.0418,0,-0.560836,0.827927,-0.00115466,0.0017109,1.64864e-06,2.98537e-05,-7.75498e-05,1.8297e-06,41.4048,28.0425,-4.08806,-0.564074,0.82714,0.400217,0.472116,0.472116,0.472115,0.472115,-0.560836,0.827927,-0.4
29.78,41.3908,28.0501,0,-0.561001,0.827815,-0.00115436,0.00171012,1.66784e-06,2.93769e-05,-7.72319e-05,1.8297e-06,41.3991,28.0508,-4.08406,-0.564242,0.827027,0.400216,0.472116,0.472115,0.472115,0.472115,-0.561001,0.827815,-0.4
29.79,41.3851,28.0583,0,-0.561167,0.827703,-0.00115406,0.00170935,1.68703e-06,2.89e-05,-7.6914e-05,1.8297e-06,41.3935,28.0591,-4.08006,-0.56441,0.826914,0.400214,0.472115,0.472115,0.472115,0.472115,-0.561167,0.827703,-0.4
29.8,41.3795,28.0666,0,-0.561332,0.827591,-0.00115377,0.00170858,1.70621e-06,2.85027e-05,-7.66358e-05,1.68963e-06,41.3878,28.0674,-4.07606,-0.564578,0.826801,0.400212,0.472115,0.472115,0.472115,0.472115,-0.561332,0.827591,-0.4
29.81,41.3739,28.0749,0,-0.561498,0.827478,-0.00115349,0.00170781,1.72399e-06,2.81848e-05,-7.63179e-05,1.68963e-06,41.3822,28.0756,-4.07206,-0.564745,0.826687,0.400211,0.472115,0.472115,0.472115,0.472115,-0.561498,0.827478,-0.4
29.82,41.3683,28.0832,0,-0.561663,0.827366,-0.00115321,0.00170705,1.74177e-06,2.78669e-05,-7.6e-05,1.68963e-06,41.3765,28.0839,-4.06805,-0.564913,0.826574,0.400209,0.472115,0.472115,0.472115,0.472115,-0.561663,0.827366,-0.4
29.83,41.3627,28.0914,0,-0.561829,0.827254,-0.00115293,0.00170629,1.75954e-06,2.7549e-05,-7.56822e-05,1.68963e-06,41.3709,28.0922,-4.06405,-0.56508,0.826461,0.400207,0.472115,0.472115,0.472115,0.472115,-0.561829,0.827254,-0.4
29.84,41.3571,28.0997,0,-0.561994,0.827141,-0.00115265,0.00170553,1.77731e-06,2.72311e-05,-7.53643e-05,1.68963e-06,41.3652,28.1004,-4.06005,-0.565248,0.826348,0.400206,0.472115,0.472115,0.472115,0.472115,-0.561994,0.827141,-0.4
29.85,41.3514,28.108,0,-0.562159,0.827029,-0.00115238,0.00170478,1.79507e-06,2.69132e-05,-7.50464e-05,1.68963e-06,41.3596,28.1087,-4.05605,-0.565415,0.826235,0.400204,0.472115,0.472115,0.472115,0.472115,-0.562159,0.827029,-0.4
29.86,41.3458,28.1162,0,-0.562325,0.826917,-0.00115211,0.00170403,1.81284e-06,2.65953e-05,-7.47285e-05,1.68963e-06,41.3539,28.117,-4.05205,-0.565582,0.826122,0.400203,0.472115,0.472115,0.472115,0.472115,-0.562325,0.826917,-0.4
29.87,41.3402,28.1245,0,-0.56249,0.826804,-0.00115185,0.00170328,1.83059e-06,2.62774e-05,-7.44106e-05,1.68963e-06,41.3483,28.1252,-4.04804,-0.565749,0.826009,0.400201,0.472115,0.472115,0.472115,0.472115,-0.56249,0.826804,-0.4
29.88,41.3346,28.1328,0,-0.562655,0.826692,-0.00115158,0.00170254,1.84835e-06,2.59595e-05,-7.40927e-05,1.68963e-06,41.3426,28.1335,-4.04404,-0.565917,0.825896,0.400199,0.472115,0.472115,0.472115,0.472115,-0.562655,0.826692,-0.4
29.89,41.329,28.141,0,-0.562821,0.826579,-0.00115132,0.0017018,1.8661e-06,2.56416e-05,-7.37748e-05,1.68963e-06,41.337,28.1417,-4.04004,-0.566084,0.825783,0.400198,0.472115,0.472115,0.472115,0.472115,-0.562821,0.826579,-0.4
29.9,41.3233,28.1493,0,-0.562986,0.826466,-0.00115107,0.00170106,1.88384e-06,2.53238e-05,-7.34569e-05,1.68963e-06,41.3313,28.15,-4.03604,-0.566251,0.82567,0.400196,0.472115,0.472115,0.472115,0.472115,-0.562986,0.826466,-0.4
29.91,41.3177,28.1576,0,-0.563151,0.826354,-0.00115081,0.00170033,1.90158e-06,2.50059e-05,-7.3139e-05,1.68963e-06,41.3256,28.1582,-4.03204,-0.566417,0.825557,0.400195,0.472115,0.472115,0.472114,0.472115,-0.563151,0.826354,-0.4
29.92,41.3121,28.1658,0,-0.563316,0.826241,-0.00115056,0.00169959,1.91932e-06,2.4688e-05,-7.28211e-05,1.68963e-06,41.32,28.1665,-4.02803,-0.566584,0.825444,0.400193,0.472115,0.472115,0.472114,0.472115,-0.563316,0.826241,-0.4
29.93,41.3064,28.1741,0,-0.563482,0.826129,-0.00115032,0.00169887,1.93706e-06,2.43701e-05,-7.25032e-05,1.68963e-06,41.3143,28.1748,-4.02403,-0.566751,0.825331,0.400192,0.472115,0.472114,0.472114,0.472114,-0.563482,0.826129,-0.4
29.94,41.3008,28.1823,0,-0.563647,0.826016,-0.00115007,0.00169814,1.95479e-06,2.40522e-05,-7.21853e-05,1.68963e-06,41.3086,28.183,-4.02003,-0.566918,0.825218,0.40019,0.472115,0.472114,0.472114,0.472114,-0.563647,0.826016,-0.4
29.95,41.2952,28.1906,0,-0.563812,0.825903,-0.00114983,0.00169742,1.97251e-06,2.37343e-05,-7.18674e-05,1.68963e-06,41.303,28.1913,-4.01603,-0.567084,0.825105,0.400189,0.472114,0.472114,0.472114,0.472114,-0.563812,0.825903,-0.4
29.96,41.2895,28.1989,0,-0.563977,0.82579,-0.0011496,0.0016967,1.99023e-06,2.34164e-05,-7.15495e-05,1.68963e-06,41.2973,28.1995,-4.01202,-0.567251,0.824993,0.400187,0.472114,0.472114,0.472114,0.472114,-0.563977,0.82579,-0.4
29.97,41.2839,28.2071,0,-0.564142,0.825678,-0.00114936,0.00169599,2.00795e-06,2.30985e-05,-7.12316e-05,1.68963e-06,41.2916,28.2078,-4.00802,-0.567417,0.82488,0.400186,0.472114,0.472114,0.472114,0.472114,-0.564142,0.825678,-0.4
29.98,41.2782,28.2154,0,-0.564307,0.825565,-0.00114913,0.00169527,2.02567e-06,2.27806e-05,-7.09137e-05,1.68963e-06,41.2859,28.216,-4.00402,-0.567584,0.824767,0.400184,0.472114,0.472114,0.472114,0.472114,-0.564307,0.825565,-0.4
29.99,41.2726,28.2236,0,-0.564472,0.825452,-0.0011489,0.00169456,2.04338e-06,2.24627e-05,-7.05959e-05,1.68963e-06,41.2803,28.2243,-4.00002,-0.56775,0.824654,0.400183,0.472114,0.472114,0.472114,0.472114,-0.564472,0.825452,-0.4
30,41.2669,28.2319,0,-0.564638,0.825339,-0.00114868,0.00169386,2.06109e-06,2.21449e-05,-7.0278e-05,1.68963e-06,41.2746,28.2325,-3.99602,-0.567916,0.824542,0.400181,0.472114,0.472114,0.472114,0.472114,-0.564638,0.825339,-0.4
30.01,41.2613,28.2401,0,-0.564803,0.825226,-0.00114846,0.00169316,2.07879e-06,2.1827e-05,-6.99601e-05,1.68963e-06,41.2689,28.2408,-3.99202,-0.568082,0.824429,0.40018,0.472114,0.472114,0.472114,0.472114,-0.564803,0.825226,-0.4
30.02,41.2557,28.2484,0,-0.564968,0.825113,-0.00114824,0.00169246,2.09649e-06,2.15091e-05,-6.96422e-05,1.68963e-06,41.2632,28.249,-3.98801,-0.568248,0.824316,0.400179,0.472114,0.472114,0.472114,0.472114,-0.564968,0.825113,-0.4
30.03,41.25,28.2566,0,-0.565133,0.825,-0.00114802,0.00169176,2.11419e-06,2.11912e-05,-6.93243e-05,1.68963e-06,41.2575,28.2572,-3.98401,-0.568414,0.824204,0.400177,0.472114,0.472114,0.472114,0.472114,-0.565133,0.825,-0.4
30.04,41.2444,28.2649,0,-0.565298,0.824887,-0.00114781,0.00169107,2.13188e-06,2.08733e-05,-6.90064e-05,1.68963e-06,41.2519,28.2655,-3.98001,-0.56858,0.824091,0.400176,0.472114,0.472114,0.472114,0.472114,-0.565298,0.824887,-0.4
30.05,41.2387,28.2731,0,-0.565463,0.824774,-0.0011476,0.00169038,2.14957e-06,2.05554e-05,-6.86885e-05,1.68963e-06,41.2462,28.2737,-3.97601,-0.568746,0.823978,0.400174,0.472114,0.472114,0.472114,0.472114,-0.565463,0.824774,-0.4
30.06,41.233,28.2814,0,-0.565627,0.824661,-0.0011474,0.00168969,2.16725e-06,2.02375e-05,-6.83706e-05,1.68963e-06,41.2405,28.282,-3.97201,-0.568912,0.823866,0.400173,0.472114,0.472114,0.472114,0.472114,-0.565627,0.824661,-0.4
30.07,41.2274,28.2896,0,-0.565792,0.824548,-0.00114719,0.00168901,2.18493e-06,1.99196e-05,-6.80527e-05,1.68963e-06,41.2348,28.2902,-3.968,-0.569078,0.823753,0.400172,0.472114,0.472114,0.472114,0.472114,-0.565792,0.824548,-0.4
30.08,41.2217,28.2979,0,-0.565957,0.824435,-0.00114699,0.00168832,2.20261e-06,1.96017e-05,-6.77348e-05,1.68963e-06,41.2291,28.2984,-3.964,-0.569244,0.823641,0.40017,0.472114,0.472114,0.472114,0.472114,-0.565957,0.824435,-0.4
30.09,41.2161,28.3061,0,-0.566122,0.824321,-0.0011468,0.00168765,2.22028e-06,1.92838e-05,-6.74169e-05,1.68963e-06,41.2234,28.3067,-3.96,-0.569409,0.823528,0.400169,0.472114,0.472114,0.472114,0.472114,-0.566122,0.824321,-0.4
30.1,41.2104,28.3143,0,-0.566287,0.824208,-0.00114661,0.00168697,2.23795e-06,1.8966e-05,-6.7099e-05,1.68963e-06,41.2177,28.3149,-3.956,-0.569575,0.823416,0.400168,0.472114,0.472114,0.472113,0.472114,-0.566287,0.824208,-0.4
30.11,41.2047,28.3226,0,-0.566452,0.824095,-0.00114642,0.0016863,2.25562e-06,1.86481e-05,-6.67811e-05,1.68963e-06,41.212,28.3231,-3.952,-0.56974,0.823303,0.400166,0.472114,0.472114,0.472113,0.472114,-0.566452,0.824095,-0.4
30.12,41.1991,28.3308,0,-0.566616,0.823982,-0.00114623,0.00168563,2.27328e-06,1.83302e-05,-6.64632e-05,1.68963e-06,41.2063,28.3314,-3.948,-0.569906,0.823191,0.400165,0.472114,0.472114,0.472113,0.472114,-0.566616,0.823982,-0.4
30.13,41.1934,28.3391,0,-0.566781,0.823868,-0.00114605,0.00168497,2.29094e-06,1.80123e-05,-6.61453e-05,1.68963e-06,41.2006,28.3396,-3.94399,-0.570071,0.823078,0.400164,0.472114,0.472113,0.472113,0.472113,-0.566781,0.823868,-0.4
30.14,41.1877,28.3473,0,-0.566946,0.823755,-0.00114587,0.00168431,2.30859e-06,1.76944e-05,-6.58274e-05,1.68963e-06,41.1949,28.3478,-3.93999,-0.570236,0.822966,0.400162,0.472114,0.472113,0.472113,0.472113,-0.566946,0.823755,-0.4
30.15,41.1821,28.3555,0,-0.567111,0.823642,-0.00114569,0.00168365,2.32624e-06,1.73765e-05,-6.55096e-05,1.68963e-06,41.1892,28.3561,-3.93599,-0.570402,0.822854,0.400161,0.472113,0.472113,0.472113,0.472113,-0.567111,0.823642,-0.4
30.16,41.1764,28.3638,0,-0.567275,0.823528,-0.00114552,0.001683,2.34389e-06,1.70586e-05,-6.51917e-05,1.68963e-06,41.1835,28.3643,-3.93199,-0.570567,0.822741,0.40016,0.472113,0.472113,0.472113,0.472113,-0.567275,0.823528,-0.4
30.17,41.1707,28.372,0,-0.56744,0.823415,-0.00114535,0.00168234,2.36153e-06,1.67407e-05,-6.48738e-05,1.68963e-06,41.1778,28.3725,-3.92799,-0.570732,0.822629,0.400159,0.472113,0.472113,0.472113,0.472113,-0.56744,0.823415,-0.4
30.18,41.1651,28.3802,0,-0.567605,0.823301,-0.00114518,0.00168169,2.37917e-06,1.64228e-05,-6.45559e-05,1.68963e-06,41.1721,28.3808,-3.92399,-0.570897,0.822516,0.400157,0.472113,0.472113,0.472113,0.472113,-0.567605,0.823301,-0.4
30.19,41.1594,28.3885,0,-0.567769,0.823188,-0.00114501,0.00168105,2.39681e-06,1.61049e-05,-6.4238e-05,1.68963e-06,41.1664,28.389,-3.91999,-0.571062,0.822404,0.400156,0.472113,0.472113,0.472113,0.472113,-0.567769,0.823188,-0.4
30.2,41.1537,28.3967,0,-0.567934,0.823074,-0.00114485,0.00168041,2.41444e-06,1.57871e-05,-6.39201e-05,1.68963e-06,41.1607,28.3972,-3.91598,-0.571227,0.822292,0.400155,0.472113,0.472113,0.472113,0.472113,-0.567934,0.823074,-0.4
30.21,41.148,28.4049,0,-0.568099,0.822961,-0.00114469,0.00167977,2.43207e-06,1.54692e-05,-6.36022e-05,1.68963e-06,41.155,28.4054,-3.91198,-0.571392,0.822179,0.400154,0.472113,0.472113,0.472113,0.472113,-0.568099,0.822961,-0.4
30.22,41.1423,28.4132,0,-0.568263,0.822847,-0.00114454,0.00167913,2.44969e-06,1.51115e-05,-6.33638e-05,1.54956e-06,41.1493,28.4136,-3.90798,-0.571556,0.822067,0.400152,0.472113,0.472113,0.472113,0.472113,-0.568263,0.822847,-0.4
30.23,41.1367,28.4214,0,-0.568428,0.822733,-0.00114439,0.0016785,2.46591e-06,1.48334e-05,-6.31253e-05,1.68963e-06,41.1436,28.4219,-3.90398,-0.571721,0.821955,0.400151,0.472113,0.472113,0.472113,0.472113,-0.568428,0.822733,-0.4
30.24,41.131,28.4296,0,-0.568592,0.82262,-0.00114424,0.00167787,2.48353e-06,1.44758e-05,-6.28869e-05,1.54956e-06,41.1378,28.4301,-3.89998,-0.571886,0.821843,0.40015,0.472113,0.472113,0.472113,0.472113,-0.568592,0.82262,-0.4
30.25,41.1253,28.4378,0,-0.568757,0.822506,-0.0011441,0.00167724,2.49975e-06,1.41976e-05,-6.26485e-05,1.68963e-06,41.1321,28.4383,-3.89598,-0.572051,0.82173,0.400149,0.472113,0.472113,0.472113,0.472113,-0.568757,0.822506,-0.4
30.26,41.1196,28.4461,0,-0.568921,0.822392,-0.00114395,0.00167661,2.51736e-06,1.38797e-05,-6.24896e-05,1.68963e-06,41.1264,28.4465,-3.89197,-0.572215,0.821618,0.400148,0.472113,0.472113,0.472113,0.472113,-0.568921,0.822392,-0.4
30.27,41.1139,28.4543,0,-0.569086,0.822278,-0.00114381,0.00167599,2.53497e-06,1.35618e-05,-6.23306e-05,1.68963e-06,41.1207,28.4547,-3.88797,-0.57238,0.821506,0.400146,0.472113,0.472113,0.472113,0.472113,-0.569086,0.822278,-0.4
